

Time, Pressure, T2
71233,20.53,23.75

71435,20.53,23.75

71636,17.60,23.75

71837,20.53,23.75

72039,20.53,23.75

72241,20.53,23.75

72441,20.53,23.75

72643,17.60,23.75

72845,17.60,23.75

73046,17.60,23.75

73247,20.53,23.75

73449,17.60,23.75

73651,17.60,23.75

73851,17.60,23.75

74053,17.60,23.75

74255,17.60,23.75

74456,17.60,23.75

74657,17.60,23.75

74859,17.60,23.75

75060,17.60,23.75

75261,17.60,23.75

75463,17.60,23.75

75664,17.60,23.75

75866,17.60,23.75

76067,17.60,23.75

76269,17.60,23.75

76470,17.60,23.75

76672,17.60,23.75

76873,17.60,23.75

77074,17.60,23.75

77276,17.60,23.75

77477,17.60,23.75

77678,17.60,23.75

77880,17.60,23.75

78082,17.60,23.75

78282,17.60,23.75

78484,17.60,23.75

78686,17.60,23.75

78887,17.60,23.75

79088,17.60,23.75

79290,17.60,23.75

79492,17.60,23.75

79692,17.60,23.75

79894,17.60,23.75

80096,17.60,23.75

80296,17.60,23.75

80498,17.60,23.75

80700,17.60,23.75

80901,17.60,23.75

81102,17.60,23.75

81304,17.60,23.75

81506,20.53,23.75

81707,17.60,23.75

81908,20.53,23.75

82110,20.53,23.75

82311,20.53,23.75

82512,17.60,23.75

82714,20.53,23.75

82915,20.53,23.75

83117,20.53,23.75

83318,20.53,23.75

83519,17.60,23.75

83721,20.53,23.75

83922,17.60,23.75

84124,20.53,23.75

84325,20.53,23.75

84527,20.53,23.75

84728,20.53,23.75

84929,20.53,23.75

85131,20.53,23.50

85332,20.53,23.75

85533,20.53,23.75

85735,17.60,23.75

85937,20.53,23.75

86137,20.53,23.75

86339,20.53,23.75

86541,20.53,23.75

86743,20.53,23.75

86943,20.53,23.75

87145,20.53,23.50

87347,20.53,23.75

87547,20.53,23.75

87749,20.53,23.50

87951,20.53,23.75

88152,20.53,23.75

88353,20.53,23.75

88555,20.53,23.50

88756,20.53,23.75

88957,20.53,23.75

89159,20.53,23.75

89361,20.53,23.75

89562,20.53,23.75

89763,20.53,23.75

89965,20.53,23.75

90166,20.53,23.75

90368,20.53,23.50

90569,20.53,23.50

90770,23.46,23.75

90972,23.46,23.75

91173,23.46,23.50

91375,20.53,23.75

91576,20.53,23.75

91778,20.53,23.75

91979,20.53,23.75

92180,20.53,23.75

92382,20.53,23.75

92583,23.46,23.75

92784,23.46,23.75

92986,20.53,23.75

93188,23.46,23.75

93388,23.46,23.75

93590,23.46,23.50

93792,23.46,23.50

93993,23.46,23.75

94194,23.46,23.50

94396,23.46,23.75

94598,23.46,23.75

94798,23.46,23.75

95000,23.46,23.75

95202,23.46,23.75

95403,23.46,23.75

95604,23.46,23.75

95806,20.53,23.75

