

Time, Pressure, T2
86158,61.58,25.75

86360,61.58,25.75

86560,58.65,25.75

86762,61.58,25.75

86964,61.58,25.75

87164,58.65,25.75

87366,61.58,26.00

87568,61.58,25.75

87769,61.58,26.00

87970,61.58,25.75

88172,58.65,25.75

88373,61.58,25.75

88574,61.58,26.00

88776,61.58,25.75

88978,61.58,25.75

89179,61.58,25.75

89380,61.58,25.75

89582,61.58,26.00

89783,58.65,26.00

89985,61.58,26.00

90186,61.58,25.75

90387,61.58,26.00

90589,58.65,26.00

90790,61.58,26.00

90991,61.58,26.00

91193,61.58,26.00

91395,61.58,25.75

91595,61.58,25.75

91797,61.58,25.75

91999,61.58,26.00

92200,61.58,26.00

92401,61.58,26.00

92603,61.58,26.00

92805,61.58,26.00

93005,58.65,26.00

93207,61.58,26.00

93409,61.58,26.00

93609,61.58,26.00

93811,61.58,26.00

94013,61.58,26.00

94214,61.58,26.00

94415,61.58,26.00

94617,61.58,26.00

94818,61.58,26.00

95020,58.65,26.00

95221,61.58,26.00

95422,61.58,26.00

95624,61.58,26.00

95825,61.58,26.00

96027,61.58,26.00

96228,61.58,26.00

96430,61.58,26.00

96631,61.58,26.00

96832,61.58,26.00

97034,61.58,26.00

97235,58.65,26.00

97436,61.58,26.00

97638,61.58,26.00

97840,61.58,26.00

98040,61.58,26.00

98242,61.58,26.00

98444,58.65,26.00

98644,61.58,26.00

98846,61.58,26.00

99048,58.65,26.00

99250,61.58,26.00

99450,61.58,26.00

99652,61.58,26.00

99854,61.58,26.00

100055,61.58,26.00

100256,61.58,26.00

100458,61.58,26.00

100659,61.58,26.00

100860,58.65,26.00

101062,58.65,26.00

101264,61.58,26.00

101465,61.58,26.00

101666,61.58,26.00

101868,61.58,26.00

102070,61.58,26.00

102270,61.58,26.00

102472,61.58,26.00

102674,61.58,26.00

102875,61.58,26.00

103076,58.65,26.00

103278,61.58,26.00

103480,58.65,26.00

103681,61.58,26.00

103882,61.58,26.00

104084,61.58,26.00

104286,61.58,26.00

104486,61.58,26.00

104688,61.58,26.00

104890,61.58,26.00

105091,61.58,26.00

105292,58.65,26.00

105494,61.58,26.00

105696,61.58,26.00

105896,61.58,26.00

106098,58.65,26.00

106300,58.65,26.00

106502,61.58,26.00

106702,61.58,26.00

106904,61.58,26.00

107106,58.65,26.00

107307,61.58,26.00

107508,58.65,26.00

107710,61.58,26.00

107912,61.58,26.00

108112,61.58,26.00

108314,61.58,26.00

108516,58.65,26.00

108718,58.65,26.00

108918,61.58,26.00

109120,61.58,26.00

109322,61.58,26.00

109522,61.58,26.00

109724,61.58,26.00

109926,61.58,26.00

110128,61.58,26.00

110328,58.65,26.00

110530,61.58,26.00

110732,61.58,26.00

110934,61.58,26.00

111134,61.58,26.00

111336,58.65,26.00

111538,61.58,26.00

111738,58.65,26.00

111940,61.58,26.00

112142,61.58,26.00

112344,58.65,26.00

112544,61.58,26.00

112746,61.58,26.00

112948,61.58,26.00

113149,58.65,26.00

113350,61.58,26.00

113552,61.58,26.00

113754,61.58,26.00

113954,61.58,26.00

114156,61.58,26.00

114358,58.65,26.00

114560,61.58,26.00

114760,61.58,26.00

114962,61.58,26.00

115164,61.58,26.00

115365,61.58,26.00

115566,58.65,26.00

115768,61.58,26.00

115970,61.58,26.00

116171,61.58,26.00

116372,61.58,26.00

116574,61.58,26.00

116775,61.58,26.00

116976,61.58,26.00

117178,61.58,26.00

117380,61.58,26.00

117581,61.58,26.00

117782,61.58,26.00

117984,58.65,26.00

118185,61.58,26.00

118387,61.58,26.00

118588,61.58,26.00

118790,61.58,26.00

118991,61.58,26.00

119192,61.58,26.00

119394,58.65,26.00

119596,61.58,26.00

119797,61.58,26.00

119998,61.58,26.00

120200,61.58,26.00

120401,61.58,26.00

120603,61.58,26.00

120804,61.58,26.00

121006,58.65,26.00

121207,61.58,26.00

121408,58.65,26.00

121610,61.58,26.00

121811,58.65,26.00

122013,61.58,26.00

122214,61.58,26.00

122416,61.58,26.00

122617,61.58,26.00

122819,58.65,26.25

123020,61.58,26.00

123222,58.65,26.00

123423,61.58,26.00

123624,61.58,26.00

123826,58.65,26.00

124027,61.58,26.00

124229,61.58,26.00

124430,61.58,26.00

124632,61.58,26.00

124833,61.58,26.00

125035,61.58,26.00

125236,61.58,26.25

125437,61.58,26.00

125639,61.58,26.00

125840,61.58,26.25

126042,61.58,26.00

126243,61.58,26.25

126445,61.58,26.00

126646,61.58,26.00

126848,61.58,26.00

127049,61.58,26.00

127251,61.58,26.00

127452,61.58,26.00

127653,61.58,26.25

127855,55.72,26.00

128057,55.72,26.00

128258,58.65,26.00

128459,58.65,26.00

128661,58.65,26.00

128862,61.58,26.00

129063,61.58,26.00

129265,61.58,26.00

129467,61.58,26.00

129668,61.58,26.00

129869,61.58,26.00

130071,61.58,26.00

130273,58.65,26.00

130473,61.58,26.00

130675,61.58,26.00

130877,61.58,26.00

131078,61.58,26.00

131279,61.58,26.00

131481,61.58,26.00

131683,61.58,26.00

131884,61.58,26.00

132085,61.58,26.00

132287,61.58,26.00

132489,61.58,26.00

132689,61.58,26.00

132891,61.58,26.00

133093,61.58,26.00

133294,61.58,26.00

133495,61.58,26.00

133697,61.58,26.00

133899,58.65,26.00

134099,61.58,26.00

134301,61.58,26.00

134503,58.65,26.00

134705,61.58,26.00

134905,61.58,26.00

135107,61.58,26.00

135309,61.58,26.00

135510,61.58,26.00

135711,61.58,26.00

135913,61.58,26.00

136115,61.58,26.00

136315,61.58,26.00

136517,61.58,26.00

136719,61.58,26.00

136921,58.65,26.00

137121,61.58,26.25

137323,58.65,26.00

137525,61.58,26.00

137726,61.58,26.00

137927,61.58,26.00

138129,61.58,26.00

138331,61.58,26.00

138531,61.58,26.25

138733,61.58,26.00

138935,58.65,26.00

139137,61.58,26.00

139337,61.58,26.00

139539,61.58,26.25

139741,61.58,26.00

139942,61.58,26.00

140143,61.58,26.00

140345,61.58,26.25

140547,61.58,26.00

140747,61.58,26.25

140949,61.58,26.00

141151,61.58,26.00

141352,61.58,26.25

141553,61.58,26.00

141755,61.58,26.00

141957,61.58,26.00

142158,61.58,26.25

142359,61.58,26.00

142561,61.58,26.25

142763,61.58,26.25

142964,61.58,26.00

143165,61.58,26.25

143367,61.58,26.25

143568,58.65,26.00

143769,61.58,26.00

143971,58.65,26.25

144173,58.65,26.25

144374,61.58,26.00

144575,61.58,26.25

144777,61.58,26.00

144978,61.58,26.25

145180,61.58,26.00

145381,58.65,26.00

145583,61.58,26.25

145784,61.58,26.00

145986,58.65,26.25

146187,61.58,26.25

146388,61.58,26.00

146590,58.65,26.25

146791,61.58,26.25

146993,61.58,26.00

147194,61.58,26.00

147396,61.58,26.25

147597,61.58,26.25

147799,61.58,26.25

148000,61.58,26.00

148202,61.58,26.25

148403,61.58,26.25

148604,58.65,26.00

148806,61.58,26.25

149008,61.58,26.25

149209,58.65,26.25

149410,61.58,26.00

149612,58.65,26.25

149814,61.58,26.25

150014,61.58,26.25

150216,61.58,26.25

150418,58.65,26.00

150619,61.58,26.25

150820,61.58,26.25

151022,61.58,26.25

151224,61.58,26.00

151425,58.65,26.25

151626,61.58,26.25

151828,61.58,26.00

152030,61.58,26.00

152230,61.58,26.25

152432,61.58,26.25

152634,58.65,26.25

152836,61.58,26.25

153036,61.58,26.25

153238,58.65,26.25

153440,61.58,26.25

153641,61.58,26.00

153842,61.58,26.25

154044,61.58,26.25

154246,61.58,26.25

154446,61.58,26.00

154648,61.58,26.25

154850,61.58,26.25

155052,61.58,26.25

155252,61.58,26.25

155454,61.58,26.25

155656,61.58,26.25

155857,58.65,26.25

156058,61.58,26.25

156260,61.58,26.25

156462,58.65,26.25

156663,61.58,26.25

156864,61.58,26.00

157066,61.58,26.25

157267,61.58,26.25

157469,61.58,26.25

157670,58.65,26.00

157872,61.58,26.00

