

Time, Pressure, T2
130480,17.60,23.75

130681,17.60,23.75

130883,17.60,23.75

131084,17.60,23.75

131286,17.60,23.75

131487,17.60,23.75

131689,17.60,23.75

131890,17.60,23.75

132091,17.60,23.75

132293,17.60,23.75

132494,17.60,23.75

132696,17.60,23.75

132897,17.60,23.75

133099,17.60,23.75

133300,17.60,23.75

133501,17.60,23.75

133703,17.60,23.75

133905,17.60,23.75

134106,17.60,23.75

134307,17.60,23.75

134509,17.60,23.75

134711,17.60,23.75

134912,17.60,23.75

135113,17.60,23.75

135315,17.60,23.75

135516,17.60,23.75

135717,17.60,23.75

135919,17.60,23.75

136121,17.60,23.75

136322,17.60,23.75

136523,17.60,23.75

136725,17.60,23.75

136927,17.60,23.75

137127,17.60,23.75

137329,17.60,23.75

137531,17.60,23.75

137733,17.60,23.75

137933,17.60,23.75

138135,17.60,23.75

138337,17.60,23.75

138539,17.60,23.75

138739,17.60,23.75

138941,17.60,23.75

139143,17.60,23.75

139343,17.60,23.75

139545,17.60,23.75

139747,17.60,23.75

139949,20.53,23.75

140149,17.60,23.75

140351,17.60,23.75

140553,17.60,23.75

140754,17.60,23.75

140955,17.60,23.75

141157,17.60,23.75

141359,17.60,23.75

141560,17.60,23.75

141761,17.60,23.75

141963,17.60,23.75

142164,17.60,23.75

142366,17.60,23.75

142567,17.60,23.75

142769,17.60,23.75

142970,17.60,23.75

143171,17.60,23.75

143373,17.60,23.75

143575,17.60,23.75

143776,17.60,23.75

143977,17.60,23.75

144179,17.60,23.75

144380,17.60,23.75

144582,17.60,23.75

144783,17.60,24.00

144985,17.60,23.75

145186,17.60,23.75

145388,17.60,23.75

145589,17.60,24.00

145790,20.53,23.75

145992,17.60,23.75

146193,17.60,23.75

146395,17.60,23.75

146596,17.60,24.00

146798,17.60,23.75

146999,17.60,24.00

147201,17.60,23.75

147402,17.60,24.00

147604,17.60,23.75

147805,17.60,23.75

148006,17.60,24.00

148208,17.60,24.00

148410,20.53,24.00

148611,17.60,23.75

148812,17.60,23.75

149014,20.53,24.00

149215,17.60,24.00

149416,17.60,24.00

149618,17.60,24.00

149820,17.60,24.00

150021,17.60,24.00

150222,17.60,24.00

150424,17.60,24.00

150626,17.60,24.00

150827,17.60,24.00

151028,20.53,24.00

151230,20.53,24.00

151431,17.60,24.00

151632,17.60,24.00

151834,17.60,24.00

152036,17.60,24.00

152237,17.60,24.00

152438,17.60,24.00

152640,17.60,24.00

152842,17.60,24.00

153042,17.60,24.00

153244,17.60,24.00

153446,17.60,24.00

153647,20.53,24.00

153848,20.53,24.00

154050,17.60,24.00

154252,17.60,24.00

154452,14.66,24.00

154654,17.60,24.00

154856,17.60,24.00

155058,17.60,24.00

155258,17.60,24.00

155460,17.60,24.00

155662,17.60,24.00

155863,20.53,24.00

156064,17.60,24.00

156266,17.60,24.00

156468,17.60,24.00

156668,17.60,24.00

156870,20.53,24.00

157072,17.60,24.00

157274,17.60,24.25

157474,20.53,24.00

157676,17.60,24.00

157878,17.60,24.00

158078,17.60,24.00

158280,17.60,24.00

158482,17.60,24.00

158684,17.60,24.00

158884,17.60,24.00

159086,17.60,24.00

159288,20.53,24.00

159490,20.53,24.00

159690,17.60,24.00

159892,17.60,24.25

160094,17.60,24.00

160295,20.53,24.00

160496,17.60,24.00

160698,17.60,24.00

160900,17.60,24.25

161100,20.53,24.25

161302,17.60,24.25

161504,20.53,24.25

161705,20.53,24.00

161906,17.60,24.25

162108,17.60,24.25

162310,20.53,24.00

162511,17.60,24.25

162712,20.53,24.25

162914,17.60,24.25

163116,20.53,24.25

163317,17.60,24.25

163518,20.53,24.25

163720,20.53,24.25

163921,17.60,24.25

164122,20.53,24.25

164324,17.60,24.25

164526,20.53,24.25

164727,20.53,24.25

164928,20.53,24.25

165130,17.60,24.25

165331,20.53,24.25

165533,17.60,24.25

165734,20.53,24.25

165936,17.60,24.25

166137,20.53,24.25

166339,20.53,24.25

166540,17.60,24.25

166742,17.60,24.25

166943,20.53,24.25

167145,20.53,24.25

167346,17.60,24.25

167547,20.53,24.25

167749,17.60,24.25

167950,20.53,24.25

168152,17.60,24.50

168353,20.53,24.25

168555,17.60,24.25

168756,20.53,24.50

168957,17.60,24.25

169159,17.60,24.25

169361,20.53,24.50

169562,17.60,24.25

169763,17.60,24.25

169965,20.53,24.25

170167,20.53,24.50

170368,20.53,24.50

170569,17.60,24.50

170771,20.53,24.50

170973,20.53,24.50

171173,20.53,24.50

171375,20.53,24.50

171577,20.53,24.50

171778,17.60,24.50

171979,20.53,24.50

172181,20.53,24.50

172383,17.60,24.50

172583,20.53,24.50

172785,20.53,24.50

172987,17.60,24.50

173189,20.53,24.50

173389,20.53,24.50

173591,20.53,24.50

173793,17.60,24.50

173995,20.53,24.50

174195,20.53,24.50

174397,17.60,24.50

174599,20.53,24.50

174799,20.53,24.50

175001,17.60,24.50

175203,20.53,24.50

175405,20.53,24.50

175605,20.53,24.50

175807,20.53,24.50

176009,20.53,24.50

176210,20.53,24.50

176411,20.53,24.50

176613,20.53,24.50

176815,20.53,24.50

177016,20.53,24.50

177217,20.53,24.50

177419,20.53,24.50

177620,20.53,24.50

177821,20.53,24.75

178023,20.53,24.50

178225,20.53,24.75

178426,20.53,24.75

178627,17.60,24.75

178829,20.53,24.50

179031,20.53,24.50

179232,20.53,24.50

179433,20.53,24.75

179635,20.53,24.75

179836,20.53,24.75

180038,20.53,24.75

180239,20.53,24.75

180441,20.53,24.75

180642,20.53,24.75

180844,17.60,24.75

181045,20.53,24.75

181246,17.60,24.75

181448,20.53,24.75

181649,20.53,24.75

181851,20.53,24.75

182052,20.53,24.75

182254,20.53,24.75

182455,20.53,24.75

182657,20.53,24.75

182858,20.53,24.75

183060,20.53,24.75

183261,20.53,24.75

183462,20.53,24.75

183664,20.53,24.75

183866,20.53,24.75

184067,20.53,24.75

184268,20.53,24.75

184470,20.53,24.75

184672,20.53,24.75

184872,20.53,24.75

185074,20.53,24.75

185276,20.53,24.75

185478,20.53,24.75

185678,20.53,24.75

185880,20.53,24.75

186082,20.53,24.75

186284,20.53,24.75

186484,20.53,25.00

186686,20.53,25.00

186888,20.53,25.00

187088,20.53,24.75

187290,20.53,24.75

187492,20.53,24.75

187694,20.53,24.75

187894,20.53,24.75

188096,20.53,25.00

188298,20.53,25.00

188499,20.53,25.00

188700,20.53,25.00

188902,20.53,25.00

189104,20.53,24.75

189305,20.53,25.00

189506,20.53,25.00

189708,20.53,25.00

189910,20.53,25.00

190110,20.53,24.75

190312,20.53,25.00

190514,20.53,25.00

190715,20.53,25.00

190916,20.53,25.00

191118,20.53,25.00

191320,20.53,25.00

191521,20.53,25.00

191722,20.53,25.00

191924,20.53,25.00

192125,20.53,25.00

192326,20.53,25.00

192528,20.53,25.00

192730,20.53,25.00

192931,20.53,25.00

193132,20.53,25.00

193334,20.53,25.00

193536,20.53,25.00

193737,20.53,25.00

193938,20.53,25.00

194140,23.46,25.00

194341,20.53,25.00

194542,20.53,25.00

194744,20.53,25.25

194946,20.53,25.00

195147,20.53,25.00

195348,20.53,25.00

195550,20.53,25.00

195751,20.53,25.00

195953,20.53,25.00

196154,23.46,25.00

196356,20.53,25.00

196557,20.53,25.25

196759,20.53,25.00

196960,20.53,25.00

197161,20.53,25.25

197363,20.53,25.25

197564,20.53,25.25

197766,20.53,25.25

197967,20.53,25.25

198169,20.53,25.25

198370,20.53,25.25

198572,20.53,25.25

198773,20.53,25.25

198975,20.53,25.25

199176,20.53,25.25

199377,23.46,25.25

199579,20.53,25.25

199781,20.53,25.25

199982,20.53,25.25

200183,20.53,25.25

